Product;Date;UNIT;Year;Month;Market_Name;Price
Maize;2012/10/30;100kg;2012;10;SEKONDI/TAKORADI;83.25
Maize;2012/10/30;100kg;2012;10;KOFORIDUA;88.75
Maize;2012/10/30;100kg;2012;10;CAPE COAST;90
Maize;2012/10/30;100kg;2012;10;MANKESSIM;93.5
Maize;2012/10/30;100kg;2012;10;KUMASI;70
Maize;2012/10/30;100kg;2012;10;EJURA;53.75
Maize;2012/10/30;100kg;2012;10;OBUASI;100
Maize;2012/10/30;100kg;2012;10;SUNYANI;56
Maize;2012/10/30;100kg;2012;10;TECHIMAN;50
Maize;2012/10/30;100kg;2012;10;HO;73
Maize;2012/10/30;100kg;2012;10;TAMALE;48
Maize;2012/10/30;100kg;2012;10;BOLGATANGA;52.5
Maize;2012/10/30;100kg;2012;10;WA;71
Rice-local;2012/10/30;50kg;2012;10;ACCRA;128.5
Rice-local;2012/10/30;50kg;2012;10;TEMA;NA
Rice-local;2012/10/30;50kg;2012;10;SEKONDI/TAKORADI;130
Rice-local;2012/10/30;50kg;2012;10;KOFORIDUA;NA
Rice-local;2012/10/30;50kg;2012;10;CAPE COAST;100
Rice-local;2012/10/30;50kg;2012;10;MANKESSIM;100
Rice-local;2012/10/30;50kg;2012;10;KUMASI;70
Rice-local;2012/10/30;50kg;2012;10;EJURA;75
Rice-local;2012/10/30;50kg;2012;10;OBUASI;50
Rice-local;2012/10/30;50kg;2012;10;SUNYANI;70
Rice-local;2012/10/30;50kg;2012;10;TECHIMAN;76.5
Rice-local;2012/10/30;50kg;2012;10;HO;120
Rice-local;2012/10/30;50kg;2012;10;TAMALE;65.75
Rice-local;2012/10/30;50kg;2012;10;BOLGATANGA;93
Rice-local;2012/10/30;50kg;2012;10;WA;89.75
Millet;2012/10/30;93kg;2012;10;ACCRA;167.75
Millet;2012/10/30;93kg;2012;10;TEMA;130
Millet;2012/10/30;93kg;2012;10;SEKONDI/TAKORADI;200
Millet;2012/10/30;93kg;2012;10;KOFORIDUA;130
Millet;2012/10/30;93kg;2012;10;CAPE COAST;142.5
Millet;2012/10/30;93kg;2012;10;MANKESSIM;152.5
Millet;2012/10/30;93kg;2012;10;KUMASI;150
Millet;2012/10/30;93kg;2012;10;EJURA;160
Millet;2012/10/30;93kg;2012;10;OBUASI;110
Millet;2012/10/30;93kg;2012;10;SUNYANI;140
Millet;2012/10/30;93kg;2012;10;TECHIMAN;162.5
Millet;2012/10/30;93kg;2012;10;HO;119
Millet;2012/10/30;93kg;2012;10;TAMALE;170
Millet;2012/10/30;93kg;2012;10;BOLGATANGA;150
Millet;2012/10/30;93kg;2012;10;WA;143
Sorghum;2012/10/30;109kg;2012;10;ACCRA;143.75
Sorghum;2012/10/30;109kg;2012;10;TEMA;130
Sorghum;2012/10/30;109kg;2012;10;SEKONDI/TAKORADI;152.5
Sorghum;2012/10/30;109kg;2012;10;KOFORIDUA;120
Sorghum;2012/10/30;109kg;2012;10;CAPE COAST;155
Sorghum;2012/10/30;109kg;2012;10;MANKESSIM;165
Sorghum;2012/10/30;109kg;2012;10;KUMASI;120
Sorghum;2012/10/30;109kg;2012;10;EJURA;90
Sorghum;2012/10/30;109kg;2012;10;OBUASI;130
Sorghum;2012/10/30;109kg;2012;10;SUNYANI;110
Sorghum;2012/10/30;109kg;2012;10;TECHIMAN;87.5
Sorghum;2012/10/30;109kg;2012;10;HO;131
Sorghum;2012/10/30;109kg;2012;10;TAMALE;100
Sorghum;2012/10/30;109kg;2012;10;BOLGATANGA;62.5
Sorghum;2012/10/30;109kg;2012;10;WA;100
Cowpea;2012/10/30;109kg;2012;10;ACCRA;374.25
Cowpea;2012/10/30;109kg;2012;10;TEMA;450
Cowpea;2012/10/30;109kg;2012;10;SEKONDI/TAKORADI;270
Cowpea;2012/10/30;109kg;2012;10;KOFORIDUA;330
Cowpea;2012/10/30;109kg;2012;10;CAPE COAST;200
Cowpea;2012/10/30;109kg;2012;10;MANKESSIM;230
Cowpea;2012/10/30;109kg;2012;10;KUMASI;227.5
Cowpea;2012/10/30;109kg;2012;10;EJURA;405
Cowpea;2012/10/30;109kg;2012;10;OBUASI;290
Cowpea;2012/10/30;109kg;2012;10;SUNYANI;237.5
Cowpea;2012/10/30;109kg;2012;10;TECHIMAN;181.25
Cowpea;2012/10/30;109kg;2012;10;HO;482
Cowpea;2012/10/30;109kg;2012;10;TAMALE;220
Cowpea;2012/10/30;109kg;2012;10;BOLGATANGA;NA
Cowpea;2012/10/30;109kg;2012;10;WA;233
Maize;2012/11/30;100kg;2012;11;ACCRA;85.5
Maize;2012/11/30;100kg;2012;11;TEMA;97.33333333
Maize;2012/11/30;100kg;2012;11;SEKONDI/TAKORADI;83.5
Maize;2012/11/30;100kg;2012;11;KOFORIDUA;80.5
Maize;2012/11/30;100kg;2012;11;CAPE COAST;96
Maize;2012/11/30;100kg;2012;11;MANKESSIM;92.5
Maize;2012/11/30;100kg;2012;11;KUMASI;77.5
Maize;2012/11/30;100kg;2012;11;EJURA;52
Maize;2012/11/30;100kg;2012;11;OBUASI;100
Maize;2012/11/30;100kg;2012;11;SUNYANI;56
Maize;2012/11/30;100kg;2012;11;TECHIMAN;50.75
Maize;2012/11/30;100kg;2012;11;HO;82
Maize;2012/11/30;100kg;2012;11;TAMALE;48
Maize;2012/11/30;100kg;2012;11;BOLGATANGA;53
Maize;2012/11/30;100kg;2012;11;WA;73.75
Rice-local;2012/11/30;50kg;2012;11;ACCRA;125.125
Rice-local;2012/11/30;50kg;2012;11;TEMA;NA
Rice-local;2012/11/30;50kg;2012;11;SEKONDI/TAKORADI;130
Rice-local;2012/11/30;50kg;2012;11;KOFORIDUA;NA
Rice-local;2012/11/30;50kg;2012;11;CAPE COAST;102.5
Rice-local;2012/11/30;50kg;2012;11;MANKESSIM;99.5
Rice-local;2012/11/30;50kg;2012;11;KUMASI;72.25
Rice-local;2012/11/30;50kg;2012;11;EJURA;75
Rice-local;2012/11/30;50kg;2012;11;OBUASI;50
Rice-local;2012/11/30;50kg;2012;11;SUNYANI;65
Rice-local;2012/11/30;50kg;2012;11;TECHIMAN;75
Rice-local;2012/11/30;50kg;2012;11;HO;120
Rice-local;2012/11/30;50kg;2012;11;TAMALE;73
Rice-local;2012/11/30;50kg;2012;11;BOLGATANGA;91.5
Rice-local;2012/11/30;50kg;2012;11;WA;89.5
Millet;2012/11/30;93kg;2012;11;ACCRA;157.5
Millet;2012/11/30;93kg;2012;11;TEMA;130
Millet;2012/11/30;93kg;2012;11;SEKONDI/TAKORADI;185
Millet;2012/11/30;93kg;2012;11;KOFORIDUA;147.5
Millet;2012/11/30;93kg;2012;11;CAPE COAST;150
Millet;2012/11/30;93kg;2012;11;MANKESSIM;153.75
Millet;2012/11/30;93kg;2012;11;KUMASI;142.5
Millet;2012/11/30;93kg;2012;11;EJURA;155
Millet;2012/11/30;93kg;2012;11;OBUASI;158.75
Millet;2012/11/30;93kg;2012;11;SUNYANI;140
Millet;2012/11/30;93kg;2012;11;TECHIMAN;162.5
Millet;2012/11/30;93kg;2012;11;HO;NA
Millet;2012/11/30;93kg;2012;11;TAMALE;170
Millet;2012/11/30;93kg;2012;11;BOLGATANGA;150
Millet;2012/11/30;93kg;2012;11;WA;147.5
Sorghum;2012/11/30;109kg;2012;11;ACCRA;157.5
Sorghum;2012/11/30;109kg;2012;11;TEMA;130
Sorghum;2012/11/30;109kg;2012;11;SEKONDI/TAKORADI;150
Sorghum;2012/11/30;109kg;2012;11;KOFORIDUA;130
Sorghum;2012/11/30;109kg;2012;11;CAPE COAST;145
Sorghum;2012/11/30;109kg;2012;11;MANKESSIM;166.25
Sorghum;2012/11/30;109kg;2012;11;KUMASI;115
Sorghum;2012/11/30;109kg;2012;11;EJURA;97.5
Sorghum;2012/11/30;109kg;2012;11;OBUASI;130
Sorghum;2012/11/30;109kg;2012;11;SUNYANI;110
Sorghum;2012/11/30;109kg;2012;11;TECHIMAN;105
Sorghum;2012/11/30;109kg;2012;11;HO;131
Sorghum;2012/11/30;109kg;2012;11;TAMALE;95
Sorghum;2012/11/30;109kg;2012;11;BOLGATANGA;70
Sorghum;2012/11/30;109kg;2012;11;WA;102
Cowpea;2012/11/30;109kg;2012;11;ACCRA;318
Cowpea;2012/11/30;109kg;2012;11;TEMA;316.6666667
Cowpea;2012/11/30;109kg;2012;11;SEKONDI/TAKORADI;260
Cowpea;2012/11/30;109kg;2012;11;KOFORIDUA;350
Cowpea;2012/11/30;109kg;2012;11;CAPE COAST;220
Cowpea;2012/11/30;109kg;2012;11;MANKESSIM;222.5
Cowpea;2012/11/30;109kg;2012;11;KUMASI;217.5
Cowpea;2012/11/30;109kg;2012;11;EJURA;300
Cowpea;2012/11/30;109kg;2012;11;OBUASI;297.5
Cowpea;2012/11/30;109kg;2012;11;SUNYANI;210
Cowpea;2012/11/30;109kg;2012;11;TECHIMAN;157.5
Cowpea;2012/11/30;109kg;2012;11;HO;435.5
Cowpea;2012/11/30;109kg;2012;11;TAMALE;210
Cowpea;2012/11/30;109kg;2012;11;BOLGATANGA;NA
Cowpea;2012/11/30;109kg;2012;11;WA;204.5
Maize;2012/12/30;100kg;2012;12;ACCRA;87
Maize;2012/12/30;100kg;2012;12;TEMA;100
Maize;2012/12/30;100kg;2012;12;SEKONDI/TAKORADI;88.25
Maize;2012/12/30;100kg;2012;12;KOFORIDUA;88
Maize;2012/12/30;100kg;2012;12;CAPE COAST;100.5
Maize;2012/12/30;100kg;2012;12;MANKESSIM;98.25
Maize;2012/12/30;100kg;2012;12;KUMASI;77.5
Maize;2012/12/30;100kg;2012;12;EJURA;47.75
Maize;2012/12/30;100kg;2012;12;OBUASI;92.5
Maize;2012/12/30;100kg;2012;12;SUNYANI;56
Maize;2012/12/30;100kg;2012;12;TECHIMAN;45
Maize;2012/12/30;100kg;2012;12;HO;90.5
Maize;2012/12/30;100kg;2012;12;TAMALE;48
Maize;2012/12/30;100kg;2012;12;BOLGATANGA;52.75
Maize;2012/12/30;100kg;2012;12;WA;61.5
Rice-local;2012/12/30;50kg;2012;12;ACCRA;130.5
Rice-local;2012/12/30;50kg;2012;12;TEMA;NA
Rice-local;2012/12/30;50kg;2012;12;SEKONDI/TAKORADI;132.5
Rice-local;2012/12/30;50kg;2012;12;KOFORIDUA;NA
Rice-local;2012/12/30;50kg;2012;12;CAPE COAST;100
Rice-local;2012/12/30;50kg;2012;12;MANKESSIM;99.5
Rice-local;2012/12/30;50kg;2012;12;KUMASI;68.75
Rice-local;2012/12/30;50kg;2012;12;EJURA;75
Rice-local;2012/12/30;50kg;2012;12;OBUASI;50
Rice-local;2012/12/30;50kg;2012;12;SUNYANI;67.5
Rice-local;2012/12/30;50kg;2012;12;TECHIMAN;75.75
Rice-local;2012/12/30;50kg;2012;12;HO;120
Rice-local;2012/12/30;50kg;2012;12;TAMALE;72.5
Rice-local;2012/12/30;50kg;2012;12;BOLGATANGA;85.75
Rice-local;2012/12/30;50kg;2012;12;WA;89.75
Millet;2012/12/30;93kg;2012;12;ACCRA;150
Millet;2012/12/30;93kg;2012;12;TEMA;146.6666667
Millet;2012/12/30;93kg;2012;12;SEKONDI/TAKORADI;182.5
Millet;2012/12/30;93kg;2012;12;KOFORIDUA;200
Millet;2012/12/30;93kg;2012;12;CAPE COAST;150
Millet;2012/12/30;93kg;2012;12;MANKESSIM;160
Millet;2012/12/30;93kg;2012;12;KUMASI;135
Millet;2012/12/30;93kg;2012;12;EJURA;150
Millet;2012/12/30;93kg;2012;12;OBUASI;175
Millet;2012/12/30;93kg;2012;12;SUNYANI;142.5
Millet;2012/12/30;93kg;2012;12;TECHIMAN;125
Millet;2012/12/30;93kg;2012;12;HO;NA
Millet;2012/12/30;93kg;2012;12;TAMALE;180
Millet;2012/12/30;93kg;2012;12;BOLGATANGA;127.5
Millet;2012/12/30;93kg;2012;12;WA;147.5
Sorghum;2012/12/30;109kg;2012;12;ACCRA;152.5
Sorghum;2012/12/30;109kg;2012;12;TEMA;146.6666667
Sorghum;2012/12/30;109kg;2012;12;SEKONDI/TAKORADI;160
Sorghum;2012/12/30;109kg;2012;12;KOFORIDUA;130
Sorghum;2012/12/30;109kg;2012;12;CAPE COAST;160
Sorghum;2012/12/30;109kg;2012;12;MANKESSIM;170
Sorghum;2012/12/30;109kg;2012;12;KUMASI;116.25
Sorghum;2012/12/30;109kg;2012;12;EJURA;100
Sorghum;2012/12/30;109kg;2012;12;OBUASI;130
Sorghum;2012/12/30;109kg;2012;12;SUNYANI;110
Sorghum;2012/12/30;109kg;2012;12;TECHIMAN;102.5
Sorghum;2012/12/30;109kg;2012;12;HO;156
Sorghum;2012/12/30;109kg;2012;12;TAMALE;100
Sorghum;2012/12/30;109kg;2012;12;BOLGATANGA;80.5
Sorghum;2012/12/30;109kg;2012;12;WA;97
Cowpea;2012/12/30;109kg;2012;12;ACCRA;305.5
Cowpea;2012/12/30;109kg;2012;12;TEMA;250
Cowpea;2012/12/30;109kg;2012;12;SEKONDI/TAKORADI;250
Cowpea;2012/12/30;109kg;2012;12;KOFORIDUA;300
Cowpea;2012/12/30;109kg;2012;12;CAPE COAST;220
Cowpea;2012/12/30;109kg;2012;12;MANKESSIM;230
Cowpea;2012/12/30;109kg;2012;12;KUMASI;175
Cowpea;2012/12/30;109kg;2012;12;EJURA;175
Cowpea;2012/12/30;109kg;2012;12;OBUASI;270
Cowpea;2012/12/30;109kg;2012;12;SUNYANI;210
Cowpea;2012/12/30;109kg;2012;12;TECHIMAN;135
Cowpea;2012/12/30;109kg;2012;12;HO;354
Cowpea;2012/12/30;109kg;2012;12;TAMALE;180
Cowpea;2012/12/30;109kg;2012;12;BOLGATANGA;NA
Cowpea;2012/12/30;109kg;2012;12;WA;185
Maize;2013/01/30;100kg;2013;1;ACCRA;84.5
Maize;2013/01/30;100kg;2013;1;TEMA;60
Maize;2013/01/30;100kg;2013;1;SEKONDI/TAKORADI;100
Maize;2013/01/30;100kg;2013;1;KOFORIDUA;87
Maize;2013/01/30;100kg;2013;1;CAPE COAST;99
Maize;2013/01/30;100kg;2013;1;MANKESSIM;107.5
Maize;2013/01/30;100kg;2013;1;KUMASI;78.75
Maize;2013/01/30;100kg;2013;1;EJURA;52.75
Maize;2013/01/30;100kg;2013;1;OBUASI;90
Maize;2013/01/30;100kg;2013;1;SUNYANI;55
Maize;2013/01/30;100kg;2013;1;TECHIMAN;46
Maize;2013/01/30;100kg;2013;1;HO;81.75
Maize;2013/01/30;100kg;2013;1;TAMALE;54
Maize;2013/01/30;100kg;2013;1;BOLGATANGA;59.25
Maize;2013/01/30;100kg;2013;1;WA;53
Rice-local;2013/01/30;50kg;2013;1;ACCRA;151.75
Rice-local;2013/01/30;50kg;2013;1;TEMA;NA
Rice-local;2013/01/30;50kg;2013;1;SEKONDI/TAKORADI;125
Rice-local;2013/01/30;50kg;2013;1;KOFORIDUA;NA
Rice-local;2013/01/30;50kg;2013;1;CAPE COAST;100
Rice-local;2013/01/30;50kg;2013;1;MANKESSIM;100
Rice-local;2013/01/30;50kg;2013;1;KUMASI;72.5
Rice-local;2013/01/30;50kg;2013;1;EJURA;73.75
Rice-local;2013/01/30;50kg;2013;1;OBUASI;50
Rice-local;2013/01/30;50kg;2013;1;SUNYANI;75.75
Rice-local;2013/01/30;50kg;2013;1;TECHIMAN;74
Rice-local;2013/01/30;50kg;2013;1;HO;122.5
Rice-local;2013/01/30;50kg;2013;1;TAMALE;67
Rice-local;2013/01/30;50kg;2013;1;BOLGATANGA;90.75
Rice-local;2013/01/30;50kg;2013;1;WA;90
Millet;2013/01/30;93kg;2013;1;ACCRA;135.75
Millet;2013/01/30;93kg;2013;1;TEMA;180
Millet;2013/01/30;93kg;2013;1;SEKONDI/TAKORADI;175
Millet;2013/01/30;93kg;2013;1;KOFORIDUA;200
Millet;2013/01/30;93kg;2013;1;CAPE COAST;150
Millet;2013/01/30;93kg;2013;1;MANKESSIM;165
Millet;2013/01/30;93kg;2013;1;KUMASI;123.75
Millet;2013/01/30;93kg;2013;1;EJURA;140
Millet;2013/01/30;93kg;2013;1;OBUASI;175
Millet;2013/01/30;93kg;2013;1;SUNYANI;147.5
Millet;2013/01/30;93kg;2013;1;TECHIMAN;130
Millet;2013/01/30;93kg;2013;1;HO;139.5
Millet;2013/01/30;93kg;2013;1;TAMALE;118
Millet;2013/01/30;93kg;2013;1;BOLGATANGA;103.75
Millet;2013/01/30;93kg;2013;1;WA;120.5
Sorghum;2013/01/30;109kg;2013;1;ACCRA;134.25
Sorghum;2013/01/30;109kg;2013;1;TEMA;180
Sorghum;2013/01/30;109kg;2013;1;SEKONDI/TAKORADI;175
Sorghum;2013/01/30;109kg;2013;1;KOFORIDUA;130
Sorghum;2013/01/30;109kg;2013;1;CAPE COAST;160
Sorghum;2013/01/30;109kg;2013;1;MANKESSIM;173.75
Sorghum;2013/01/30;109kg;2013;1;KUMASI;105
Sorghum;2013/01/30;109kg;2013;1;EJURA;85
Sorghum;2013/01/30;109kg;2013;1;OBUASI;130
Sorghum;2013/01/30;109kg;2013;1;SUNYANI;115
Sorghum;2013/01/30;109kg;2013;1;TECHIMAN;92.5
Sorghum;2013/01/30;109kg;2013;1;HO;156
Sorghum;2013/01/30;109kg;2013;1;TAMALE;78
Sorghum;2013/01/30;109kg;2013;1;BOLGATANGA;93.5
Sorghum;2013/01/30;109kg;2013;1;WA;90
Cowpea;2013/01/30;109kg;2013;1;ACCRA;260
Cowpea;2013/01/30;109kg;2013;1;TEMA;250
Cowpea;2013/01/30;109kg;2013;1;SEKONDI/TAKORADI;200
Cowpea;2013/01/30;109kg;2013;1;KOFORIDUA;280
Cowpea;2013/01/30;109kg;2013;1;CAPE COAST;252.5
Cowpea;2013/01/30;109kg;2013;1;MANKESSIM;245
Cowpea;2013/01/30;109kg;2013;1;KUMASI;168.75
Cowpea;2013/01/30;109kg;2013;1;EJURA;127.5
Cowpea;2013/01/30;109kg;2013;1;OBUASI;270
Cowpea;2013/01/30;109kg;2013;1;SUNYANI;210
Cowpea;2013/01/30;109kg;2013;1;TECHIMAN;155
Cowpea;2013/01/30;109kg;2013;1;HO;332.5
Cowpea;2013/01/30;109kg;2013;1;TAMALE;200
Cowpea;2013/01/30;109kg;2013;1;BOLGATANGA;NA
Cowpea;2013/01/30;109kg;2013;1;WA;180
Maize;2013/02/28;100kg;2013;2;ACCRA;85.5
Maize;2013/02/28;100kg;2013;2;TEMA;100
Maize;2013/02/28;100kg;2013;2;SEKONDI/TAKORADI;100
Maize;2013/02/28;100kg;2013;2;KOFORIDUA;87
Maize;2013/02/28;100kg;2013;2;CAPE COAST;99
Maize;2013/02/28;100kg;2013;2;MANKESSIM;107.5
Maize;2013/02/28;100kg;2013;2;KUMASI;78.75
Maize;2013/02/28;100kg;2013;2;EJURA;54
Maize;2013/02/28;100kg;2013;2;OBUASI;90
Maize;2013/02/28;100kg;2013;2;SUNYANI;52
Maize;2013/02/28;100kg;2013;2;TECHIMAN;46
Maize;2013/02/28;100kg;2013;2;HO;73
Maize;2013/02/28;100kg;2013;2;TAMALE;56.5
Maize;2013/02/28;100kg;2013;2;BOLGATANGA;62.5
Maize;2013/02/28;100kg;2013;2;WA;54
Rice-local;2013/02/28;50kg;2013;2;ACCRA;146.5
Rice-local;2013/02/28;50kg;2013;2;TEMA;NA
Rice-local;2013/02/28;50kg;2013;2;SEKONDI/TAKORADI;125
Rice-local;2013/02/28;50kg;2013;2;KOFORIDUA;NA
Rice-local;2013/02/28;50kg;2013;2;CAPE COAST;100
Rice-local;2013/02/28;50kg;2013;2;MANKESSIM;100
Rice-local;2013/02/28;50kg;2013;2;KUMASI;83.75
Rice-local;2013/02/28;50kg;2013;2;EJURA;71.25
Rice-local;2013/02/28;50kg;2013;2;OBUASI;50
Rice-local;2013/02/28;50kg;2013;2;SUNYANI;75
Rice-local;2013/02/28;50kg;2013;2;TECHIMAN;74.25
Rice-local;2013/02/28;50kg;2013;2;HO;121.25
Rice-local;2013/02/28;50kg;2013;2;TAMALE;67.75
Rice-local;2013/02/28;50kg;2013;2;BOLGATANGA;92.25
Rice-local;2013/02/28;50kg;2013;2;WA;90
Millet;2013/02/28;93kg;2013;2;ACCRA;146.5
Millet;2013/02/28;93kg;2013;2;TEMA;180
Millet;2013/02/28;93kg;2013;2;SEKONDI/TAKORADI;175
Millet;2013/02/28;93kg;2013;2;KOFORIDUA;200
Millet;2013/02/28;93kg;2013;2;CAPE COAST;150
Millet;2013/02/28;93kg;2013;2;MANKESSIM;165
Millet;2013/02/28;93kg;2013;2;KUMASI;131.25
Millet;2013/02/28;93kg;2013;2;EJURA;95
Millet;2013/02/28;93kg;2013;2;OBUASI;175
Millet;2013/02/28;93kg;2013;2;SUNYANI;140
Millet;2013/02/28;93kg;2013;2;TECHIMAN;105
Millet;2013/02/28;93kg;2013;2;HO;143
Millet;2013/02/28;93kg;2013;2;TAMALE;113.5
Millet;2013/02/28;93kg;2013;2;BOLGATANGA;99
Millet;2013/02/28;93kg;2013;2;WA;125
Sorghum;2013/02/28;109kg;2013;2;ACCRA;150.5
Sorghum;2013/02/28;109kg;2013;2;TEMA;180
Sorghum;2013/02/28;109kg;2013;2;SEKONDI/TAKORADI;175
Sorghum;2013/02/28;109kg;2013;2;KOFORIDUA;130
Sorghum;2013/02/28;109kg;2013;2;CAPE COAST;160
Sorghum;2013/02/28;109kg;2013;2;MANKESSIM;173.75
Sorghum;2013/02/28;109kg;2013;2;KUMASI;110
Sorghum;2013/02/28;109kg;2013;2;EJURA;80
Sorghum;2013/02/28;109kg;2013;2;OBUASI;130
Sorghum;2013/02/28;109kg;2013;2;SUNYANI;110
Sorghum;2013/02/28;109kg;2013;2;TECHIMAN;97.5
Sorghum;2013/02/28;109kg;2013;2;HO;130
Sorghum;2013/02/28;109kg;2013;2;TAMALE;78.5
Sorghum;2013/02/28;109kg;2013;2;BOLGATANGA;90.5
Sorghum;2013/02/28;109kg;2013;2;WA;97
Cowpea;2013/02/28;109kg;2013;2;ACCRA;246.25
Cowpea;2013/02/28;109kg;2013;2;TEMA;250
Cowpea;2013/02/28;109kg;2013;2;SEKONDI/TAKORADI;200
Cowpea;2013/02/28;109kg;2013;2;KOFORIDUA;280
Cowpea;2013/02/28;109kg;2013;2;CAPE COAST;252.5
Cowpea;2013/02/28;109kg;2013;2;MANKESSIM;245
Cowpea;2013/02/28;109kg;2013;2;KUMASI;171.25
Cowpea;2013/02/28;109kg;2013;2;EJURA;140
Cowpea;2013/02/28;109kg;2013;2;OBUASI;280
Cowpea;2013/02/28;109kg;2013;2;SUNYANI;210
Cowpea;2013/02/28;109kg;2013;2;TECHIMAN;157.5
Cowpea;2013/02/28;109kg;2013;2;HO;320.25
Cowpea;2013/02/28;109kg;2013;2;TAMALE;200
Cowpea;2013/02/28;109kg;2013;2;BOLGATANGA;NA
Cowpea;2013/02/28;109kg;2013;2;WA;195
Maize;2013/03/30;100kg;2013;3;ACCRA;84.75
Maize;2013/03/30;100kg;2013;3;TEMA;100
Maize;2013/03/30;100kg;2013;3;SEKONDI/TAKORADI;100
Maize;2013/03/30;100kg;2013;3;KOFORIDUA;70
Maize;2013/03/30;100kg;2013;3;CAPE COAST;96
Maize;2013/03/30;100kg;2013;3;MANKESSIM;94.25
Maize;2013/03/30;100kg;2013;3;KUMASI;78.25
Maize;2013/03/30;100kg;2013;3;EJURA;49.25
Maize;2013/03/30;100kg;2013;3;OBUASI;90
Maize;2013/03/30;100kg;2013;3;SUNYANI;52
Maize;2013/03/30;100kg;2013;3;TECHIMAN;46
Maize;2013/03/30;100kg;2013;3;HO;74
Maize;2013/03/30;100kg;2013;3;TAMALE;52.5
Maize;2013/03/30;100kg;2013;3;BOLGATANGA;60.25
Maize;2013/03/30;100kg;2013;3;WA;52
Rice-local;2013/03/30;50kg;2013;3;ACCRA;163.75
Rice-local;2013/03/30;50kg;2013;3;TEMA;NA
Rice-local;2013/03/30;50kg;2013;3;SEKONDI/TAKORADI;130
Rice-local;2013/03/30;50kg;2013;3;KOFORIDUA;NA
Rice-local;2013/03/30;50kg;2013;3;CAPE COAST;100
Rice-local;2013/03/30;50kg;2013;3;MANKESSIM;96.25
Rice-local;2013/03/30;50kg;2013;3;KUMASI;71.5
Rice-local;2013/03/30;50kg;2013;3;EJURA;76.25
Rice-local;2013/03/30;50kg;2013;3;OBUASI;50
Rice-local;2013/03/30;50kg;2013;3;SUNYANI;75
Rice-local;2013/03/30;50kg;2013;3;TECHIMAN;76.25
Rice-local;2013/03/30;50kg;2013;3;HO;117.75
Rice-local;2013/03/30;50kg;2013;3;TAMALE;60
Rice-local;2013/03/30;50kg;2013;3;BOLGATANGA;91.5
Rice-local;2013/03/30;50kg;2013;3;WA;90
Millet;2013/03/30;93kg;2013;3;ACCRA;150.5
Millet;2013/03/30;93kg;2013;3;TEMA;180
Millet;2013/03/30;93kg;2013;3;SEKONDI/TAKORADI;162.5
Millet;2013/03/30;93kg;2013;3;KOFORIDUA;170
Millet;2013/03/30;93kg;2013;3;CAPE COAST;150
Millet;2013/03/30;93kg;2013;3;MANKESSIM;162.5
Millet;2013/03/30;93kg;2013;3;KUMASI;115
Millet;2013/03/30;93kg;2013;3;EJURA;115
Millet;2013/03/30;93kg;2013;3;OBUASI;150
Millet;2013/03/30;93kg;2013;3;SUNYANI;140
Millet;2013/03/30;93kg;2013;3;TECHIMAN;107.5
Millet;2013/03/30;93kg;2013;3;HO;127
Millet;2013/03/30;93kg;2013;3;TAMALE;113
Millet;2013/03/30;93kg;2013;3;BOLGATANGA;99
Millet;2013/03/30;93kg;2013;3;WA;107
Sorghum;2013/03/30;109kg;2013;3;ACCRA;151.5
Sorghum;2013/03/30;109kg;2013;3;TEMA;180
Sorghum;2013/03/30;109kg;2013;3;SEKONDI/TAKORADI;160
Sorghum;2013/03/30;109kg;2013;3;KOFORIDUA;140
Sorghum;2013/03/30;109kg;2013;3;CAPE COAST;160
Sorghum;2013/03/30;109kg;2013;3;MANKESSIM;175
Sorghum;2013/03/30;109kg;2013;3;KUMASI;105
Sorghum;2013/03/30;109kg;2013;3;EJURA;87.5
Sorghum;2013/03/30;109kg;2013;3;OBUASI;157
Sorghum;2013/03/30;109kg;2013;3;SUNYANI;110
Sorghum;2013/03/30;109kg;2013;3;TECHIMAN;100
Sorghum;2013/03/30;109kg;2013;3;HO;116.75
Sorghum;2013/03/30;109kg;2013;3;TAMALE;78
Sorghum;2013/03/30;109kg;2013;3;BOLGATANGA;93.5
Sorghum;2013/03/30;109kg;2013;3;WA;97
Cowpea;2013/03/30;109kg;2013;3;ACCRA;257
Cowpea;2013/03/30;109kg;2013;3;TEMA;250
Cowpea;2013/03/30;109kg;2013;3;SEKONDI/TAKORADI;195
Cowpea;2013/03/30;109kg;2013;3;KOFORIDUA;240
Cowpea;2013/03/30;109kg;2013;3;CAPE COAST;250
Cowpea;2013/03/30;109kg;2013;3;MANKESSIM;237.5
Cowpea;2013/03/30;109kg;2013;3;KUMASI;163.75
Cowpea;2013/03/30;109kg;2013;3;EJURA;137.5
Cowpea;2013/03/30;109kg;2013;3;OBUASI;280
Cowpea;2013/03/30;109kg;2013;3;SUNYANI;210
Cowpea;2013/03/30;109kg;2013;3;TECHIMAN;152.5
Cowpea;2013/03/30;109kg;2013;3;HO;280
Cowpea;2013/03/30;109kg;2013;3;TAMALE;200
Cowpea;2013/03/30;109kg;2013;3;BOLGATANGA;NA
Cowpea;2013/03/30;109kg;2013;3;WA;195
Maize;2013/04/30;100kg;2013;4;ACCRA;84.5
Maize;2013/04/30;100kg;2013;4;TEMA;100
Maize;2013/04/30;100kg;2013;4;SEKONDI/TAKORADI;101.25
Maize;2013/04/30;100kg;2013;4;KOFORIDUA;77
